Date,Open,High,Low,Close,Volume
2019-08-15 08-AM,9828.56,9990,9768.09,9810.07,1173.4
2019-08-15 07-AM,9587.86,9882.79,9540.68,9828.56,1578.45
2019-08-15 06-AM,9686,9687.35,9467.57,9587.86,1534.96
2019-08-15 05-AM,9721.36,9763.86,9653.61,9686,269.04
2019-08-15 04-AM,9816.57,9868.46,9621.47,9721.36,1002.57
2019-08-15 03-AM,9996.76,10001.74,9770,9816.57,578.21
2019-08-15 02-AM,10048.39,10052.32,9875,9996.76,407.85
2019-08-15 01-AM,10093.05,10101.78,9978.24,10048.39,297.3
2019-08-15 12-AM,10022.99,10203.98,10022.5,10093.05,482.52
2019-08-14 11-PM,10215.59,10215.62,9888.57,10022.99,1136.87
2019-08-14 10-PM,10184.68,10245.72,10166.55,10215.59,231.67
2019-08-14 09-PM,10162.95,10250,10144.67,10184.68,387.45
2019-08-14 08-PM,10119.1,10190.14,10091.32,10162.95,431.93
2019-08-14 07-PM,10167.42,10219.42,10108.25,10119.1,336.91
2019-08-14 06-PM,10211.62,10254.63,10145.17,10167.42,1001.89
2019-08-14 05-PM,10319.41,10319.41,10026.74,10211.62,1763.23
2019-08-14 04-PM,10471.69,10593.4,10280.71,10319.41,978.86
2019-08-14 03-PM,10473.84,10540.63,10428,10471.69,266.36
2019-08-14 02-PM,10558.95,10567.55,10410.17,10473.84,543.82
2019-08-14 01-PM,10590,10628.23,10541.52,10558.95,183.83
2019-08-14 12-PM,10517.78,10646.44,10512.42,10590,524.36
2019-08-14 11-AM,10497.51,10540.53,10433.96,10517.78,162.7
2019-08-14 10-AM,10473,10553,10468.06,10497.51,291.17
2019-08-14 09-AM,10418.19,10488.13,10349,10473,433.16
2019-08-14 08-AM,10560.4,10579.52,10374.67,10418.19,848.29
2019-08-14 07-AM,10571.36,10600,10531.78,10560.4,103.46
2019-08-14 06-AM,10573,10619.89,10556.88,10571.36,216.31
2019-08-14 05-AM,10528.37,10580.57,10494.28,10573,255.31
2019-08-14 04-AM,10605,10608.49,10516.41,10528.37,211.16
2019-08-14 03-AM,10641.46,10641.46,10557.4,10605,191.47
2019-08-14 02-AM,10563.38,10646.44,10471.78,10641.46,371.33
2019-08-14 01-AM,10731.12,10780,10516.69,10563.38,1349.55
2019-08-14 12-AM,10862.28,10862.28,10720.29,10731.12,457.84
2019-08-13 11-PM,10857.93,10891.08,10842.23,10862.28,190.63
2019-08-13 10-PM,10865.03,10888.83,10819,10857.93,147.71
2019-08-13 09-PM,10870.8,10884.74,10800,10865.03,375.53
2019-08-13 08-PM,10894.73,10939.99,10870.8,10870.8,306.04
2019-08-13 07-PM,10871.99,10913.75,10861.96,10894.73,184.1
2019-08-13 06-PM,10858.55,10908.49,10836.84,10871.99,317.11
2019-08-13 05-PM,10799.89,10875.38,10738.58,10858.55,1104.73
2019-08-13 04-PM,10902.34,10942.46,10795.63,10799.89,592.45
2019-08-13 03-PM,10941.24,10972.93,10867.77,10902.34,332.85
2019-08-13 02-PM,11103.61,11103.61,10863,10941.24,1717.92
2019-08-13 01-PM,11200.9,11223.93,11096,11103.61,875.86
2019-08-13 12-PM,11241.11,11258.42,11191.55,11200.9,303.84
2019-08-13 11-AM,11221.7,11279.1,11201.14,11241.11,69.79
2019-08-13 10-AM,11286.51,11289.76,11166.4,11221.7,491.4
2019-08-13 09-AM,11319,11322.37,11229.43,11286.51,885.11
2019-08-13 08-AM,11347.99,11348.17,11294.58,11319,200.33
2019-08-13 07-AM,11342.92,11366.03,11272.62,11347.99,361.93
2019-08-13 06-AM,11373.13,11373.13,11338.43,11342.92,70.4
2019-08-13 05-AM,11345.52,11377.64,11320.5,11373.13,68.51
2019-08-13 04-AM,11382.39,11398.17,11317.51,11345.52,95.27
2019-08-13 03-AM,11380,11391.47,11350.49,11382.39,84.89
2019-08-13 02-AM,11395.12,11428.98,11367.22,11380,52.91
2019-08-13 01-AM,11413.39,11446.94,11386.55,11395.12,83.78
2019-08-13 12-AM,11385.11,11421.36,11345.48,11413.39,90.09
2019-08-12 11-PM,11408.1,11409.13,11366.57,11385.11,46.12
2019-08-12 10-PM,11389.52,11428.13,11361.83,11408.1,69.05
2019-08-12 09-PM,11419.97,11433.72,11382.38,11389.52,39.37
2019-08-12 08-PM,11431,11454.06,11408.87,11419.97,102.45
2019-08-12 07-PM,11396.39,11435.95,11382.66,11431,129.92
2019-08-12 06-PM,11407.35,11410.61,11365.01,11396.39,87.42
2019-08-12 05-PM,11385.14,11422.84,11367.83,11407.35,220.63
2019-08-12 04-PM,11373.38,11422,11354.11,11385.14,374.1
2019-08-12 03-PM,11366.97,11385.45,11319.13,11373.38,130.79
2019-08-12 02-PM,11374.34,11390.59,11343.28,11366.97,81.64
2019-08-12 01-PM,11390.73,11399.08,11340.02,11374.34,135.27
2019-08-12 12-PM,11309.86,11410.88,11194.04,11390.73,705.21
2019-08-12 11-AM,11368.47,11384.19,11283.97,11309.86,99.71
2019-08-12 10-AM,11350.87,11394.74,11335,11368.47,133.97
2019-08-12 09-AM,11351.09,11377.82,11326.68,11350.87,64.91
2019-08-12 08-AM,11402.25,11402.25,11284,11351.09,208.91
2019-08-12 07-AM,11363.55,11415.74,11328.55,11402.25,147.32
2019-08-12 06-AM,11385,11404.17,11311.3,11363.55,149.0
2019-08-12 05-AM,11417.63,11436.62,11353.65,11385,125.66
2019-08-12 04-AM,11435.57,11465.72,11403.61,11417.63,45.66
2019-08-12 03-AM,11433.34,11451.2,11391.13,11435.57,51.65
2019-08-12 02-AM,11487.95,11494.61,11405,11433.34,79.46
2019-08-12 01-AM,11473.44,11521.36,11450.01,11487.95,44.35
2019-08-12 12-AM,11528.73,11551.57,11430,11473.44,145.12
2019-08-11 11-PM,11500,11589.73,11491.4,11528.73,194.55
2019-08-11 10-PM,11505.03,11519.21,11468.49,11500,109.07
2019-08-11 09-PM,11408.46,11570.04,11397.16,11505.03,677.02
2019-08-11 08-PM,11369,11430,11276.41,11408.46,196.32
2019-08-11 07-PM,11381.51,11387.97,11349.55,11369,28.11
2019-08-11 06-PM,11354.58,11403.79,11345.83,11381.51,54.35
2019-08-11 05-PM,11395.85,11396.06,11354.58,11354.58,42.98
2019-08-11 04-PM,11369.86,11424.26,11351.15,11395.85,59.53
2019-08-11 03-PM,11371.44,11405.12,11332.85,11369.86,42.56
2019-08-11 02-PM,11382.95,11418.85,11355.06,11371.44,66.75
2019-08-11 01-PM,11448.04,11462,11364.25,11382.95,60.7
2019-08-11 12-PM,11458.84,11467.8,11400,11448.04,61.14
2019-08-11 11-AM,11316.75,11466.55,11316.75,11458.84,207.76
2019-08-11 10-AM,11344.06,11388.92,11308.1,11316.75,114.28
2019-08-11 09-AM,11312.6,11377.49,11080.37,11344.06,625.25
2019-08-11 08-AM,11343.12,11358.69,11253.81,11312.6,148.8
2019-08-11 07-AM,11336.71,11350,11320.75,11343.12,44.88
2019-08-11 06-AM,11347.43,11365.97,11304.03,11336.71,91.46
2019-08-11 05-AM,11344.31,11368.05,11332,11347.43,81.83
2019-08-11 04-AM,11373,11403,11344.31,11344.31,53.53
2019-08-11 03-AM,11349.64,11400.18,11334.59,11373,527.68
2019-08-11 02-AM,11347.67,11359.83,11324.41,11349.64,111.6
2019-08-11 01-AM,11377.54,11377.54,11323.63,11347.67,295.11
2019-08-11 12-AM,11273.2,11417.39,11252.18,11377.54,466.13
2019-08-10 11-PM,11292.04,11331.32,11273.2,11273.2,200.73
2019-08-10 10-PM,11289,11299,11233.12,11292.04,196.51
2019-08-10 09-PM,11316.58,11356.82,11228,11289,199.84
2019-08-10 08-PM,11296.47,11366.74,11286,11316.58,114.59
2019-08-10 07-PM,11351.66,11354.35,11234.98,11296.47,157.37
2019-08-10 06-PM,11363.43,11375,11295.77,11351.66,250.48
2019-08-10 05-PM,11330.19,11397.98,11239.54,11363.43,317.57
2019-08-10 04-PM,11394.68,11394.68,11303.93,11330.19,151.93
2019-08-10 03-PM,11381.76,11403.78,11345.41,11394.68,126.23
2019-08-10 02-PM,11410.94,11412.98,11303.93,11381.76,173.47
2019-08-10 01-PM,11400,11445.94,11339.77,11410.94,564.87
2019-08-10 12-PM,11352.71,11421.43,11257,11400,688.52
2019-08-10 11-AM,11871.63,11871.69,11200,11352.71,1845.11
2019-08-10 10-AM,11889.03,11894.83,11835.89,11871.63,194.2
2019-08-10 09-AM,11847.95,11889.03,11831.71,11889.03,146.38
2019-08-10 08-AM,11819.35,11880.21,11819.35,11847.95,119.31
2019-08-10 07-AM,11800,11853,11784.83,11819.35,242.28
2019-08-10 06-AM,11840.87,11876.63,11789.43,11800,577.08
2019-08-10 05-AM,11795.9,11877.99,11781.89,11840.87,95.52
2019-08-10 04-AM,11831.62,11833.09,11784.6,11795.9,81.02
2019-08-10 03-AM,11782.96,11833.94,11759.05,11831.62,69.86
2019-08-10 02-AM,11892.39,11901.71,11737.35,11782.96,252.93
2019-08-10 01-AM,11917.44,11920.42,11863.97,11892.39,45.64
2019-08-10 12-AM,11859.32,11976.68,11859.32,11917.44,635.76
2019-08-09 11-PM,11818.54,11887.67,11818.54,11859.32,70.32
2019-08-09 10-PM,11915.36,11948.99,11816.88,11818.54,171.5
2019-08-09 09-PM,11865.38,11915.36,11850.59,11915.36,344.96
2019-08-09 08-PM,11809.04,11879.27,11793.58,11865.38,157.73
2019-08-09 07-PM,11810.05,11882.75,11778.76,11809.04,655.84
2019-08-09 06-PM,11768.97,11830.42,11754.79,11810.05,196.93
2019-08-09 05-PM,11764.68,11792.83,11715.82,11768.97,543.62
2019-08-09 04-PM,11725.21,11842.98,11652.55,11764.68,392.85
2019-08-09 03-PM,11765.71,11765.71,11687.97,11725.21,237.0
2019-08-09 02-PM,11801.03,11828.96,11650,11765.71,285.03
2019-08-09 01-PM,11740.67,11872.19,11740.67,11801.03,682.84
2019-08-09 12-PM,11697.58,11762.77,11651,11740.67,209.98
2019-08-09 11-AM,11692.25,11749.99,11672.07,11697.58,306.59
2019-08-09 10-AM,11745.81,11790.19,11653,11692.25,397.75
2019-08-09 09-AM,11816.47,11836.56,11679.83,11745.81,350.85
2019-08-09 08-AM,11842.58,11972.1,11778.55,11816.47,481.29
2019-08-09 07-AM,11836.55,11860,11779.65,11842.58,231.72
2019-08-09 06-AM,11843.34,11851.97,11778.55,11836.55,227.75
2019-08-09 05-AM,11887.5,11887.5,11806.27,11843.34,228.86
2019-08-09 04-AM,11855.24,11915,11855.24,11887.5,187.84
2019-08-09 03-AM,11914.04,11936.03,11831.69,11855.24,191.77
2019-08-09 02-AM,11896.66,11919.91,11853.91,11914.04,182.74
2019-08-09 01-AM,11962.61,11962.61,11860.62,11896.66,284.49
2019-08-09 12-AM,11983.43,12040,11889.39,11962.61,316.67
2019-08-08 11-PM,11815.53,12061.1,11811.8,11983.43,882.3
2019-08-08 10-PM,11720.03,11849,11709.79,11815.53,223.32
2019-08-08 09-PM,11606.45,11735.32,11583.07,11720.03,305.71
2019-08-08 08-PM,11562.94,11608.24,11490,11606.45,259.71
2019-08-08 07-PM,11627.45,11646.43,11503.15,11562.94,381.06
2019-08-08 06-PM,11565.01,11633.96,11490,11627.45,294.52
2019-08-08 05-PM,11713.25,11734.54,11450.93,11565.01,850.25
2019-08-08 04-PM,11674.41,11764.66,11641.86,11713.25,337.16
2019-08-08 03-PM,11692.98,11754.12,11660,11674.41,339.59
2019-08-08 02-PM,11671.36,11734.86,11618.7,11692.98,586.5
2019-08-08 01-PM,11851.23,11851.98,11650,11671.36,798.98
2019-08-08 12-PM,11815.61,11914.87,11721.87,11851.23,625.95
2019-08-08 11-AM,11832,11906.39,11794.07,11815.61,580.59
2019-08-08 10-AM,11864.48,11872.04,11800,11832,301.07
2019-08-08 09-AM,11896.91,11945.83,11833.26,11864.48,200.63
2019-08-08 08-AM,11914.02,11979.58,11873.19,11896.91,319.92
2019-08-08 07-AM,11829,11914.02,11785.06,11914.02,217.48
2019-08-08 06-AM,11930,11935.81,11750,11829,931.96
2019-08-08 05-AM,11944.94,11945,11881.38,11930,344.68
2019-08-08 04-AM,11949,11968.53,11854.98,11944.94,160.02
2019-08-08 03-AM,11924.54,12005.63,11915.27,11949,518.98
2019-08-08 02-AM,11883.2,11956.41,11872.05,11924.54,216.83
2019-08-08 01-AM,11969.55,11969.76,11848.73,11883.2,187.99
2019-08-08 12-AM,11971.57,12031.31,11867.72,11969.55,279.26
2019-08-07 11-PM,11971.36,12026.25,11842,11971.57,640.43
2019-08-07 10-PM,11941,12041.47,11886.6,11971.36,472.32
2019-08-07 09-PM,11868.37,12071.2,11841.87,11941,714.61
2019-08-07 08-PM,11771.56,11970,11705,11868.37,1904.51
2019-08-07 07-PM,11714.19,11794.07,11647.75,11771.56,695.82
2019-08-07 06-PM,11776.51,11797.22,11712.3,11714.19,186.79
2019-08-07 05-PM,11643.36,11776.51,11612.75,11776.51,479.24
2019-08-07 04-PM,11653.35,11696.23,11438,11643.36,593.07
2019-08-07 03-PM,12060.83,12112.49,11595.57,11653.35,1279.34
2019-08-07 02-PM,12038.66,12112.88,12014.48,12060.83,966.07
2019-08-07 01-PM,11767.01,12145.42,11767.01,12038.66,1857.18
2019-08-07 12-PM,11721.19,11777.63,11694.42,11767.01,527.88
2019-08-07 11-AM,11617.25,11737.38,11545.42,11721.19,505.39
2019-08-07 10-AM,11602.15,11691.66,11602.15,11617.25,812.89
2019-08-07 09-AM,11547.42,11633.81,11499.01,11602.15,224.07
2019-08-07 08-AM,11517.2,11581.8,11445.94,11547.42,334.73
2019-08-07 07-AM,11612,11627.3,11503,11517.2,372.23
2019-08-07 06-AM,11601.68,11662.18,11558.06,11612,216.52
2019-08-07 05-AM,11676.53,11706.06,11562.56,11601.68,110.02
2019-08-07 04-AM,11627.54,11698.24,11588.59,11676.53,327.37
2019-08-07 03-AM,11616.21,11645.98,11550,11627.54,166.01
2019-08-07 02-AM,11524.06,11666,11524.06,11616.21,277.13
2019-08-07 01-AM,11461.08,11618.7,11438.52,11524.06,1487.87
2019-08-07 12-AM,11470,11503.24,11388.01,11461.08,328.95
2019-08-06 11-PM,11294.97,11494.1,11272.02,11470,475.7
2019-08-06 10-PM,11356.76,11398.97,11200,11294.97,693.47
2019-08-06 09-PM,11654.57,11659.04,11303.93,11356.76,1001.88
2019-08-06 08-PM,11701.65,11743.31,11599.37,11654.57,322.37
2019-08-06 07-PM,11736.76,11779.92,11618.7,11701.65,646.1
2019-08-06 06-PM,11697.91,11776.23,11687.61,11736.76,509.9
2019-08-06 05-PM,11763.4,11843.96,11687.13,11697.91,631.4
2019-08-06 04-PM,11694,11797.1,11672.94,11763.4,235.11
2019-08-06 03-PM,11733.54,11752.42,11671.25,11694,478.97
2019-08-06 02-PM,11795.97,11795.97,11658.09,11733.54,498.62
2019-08-06 01-PM,11676.23,11798.21,11621.31,11795.97,1223.96
2019-08-06 12-PM,11780,11793.95,11532,11676.23,981.44
2019-08-06 11-AM,11736.29,11830.96,11660,11780,670.33
2019-08-06 10-AM,12233.69,12325,11600.01,11736.29,1956.41
2019-08-06 09-AM,12197.51,12277,12197.51,12233.69,690.5
2019-08-06 08-AM,12196.66,12278.73,12184.1,12197.51,389.11
2019-08-06 07-AM,12139.98,12298,12129.99,12196.66,1243.2
2019-08-06 06-AM,11800,12192.13,11780.38,12139.98,1393.06
2019-08-06 05-AM,11667.43,11800,11664.99,11800,494.07
2019-08-06 04-AM,11668.11,11678.12,11619.85,11667.43,206.69
2019-08-06 03-AM,11650,11705.97,11617.89,11668.11,165.09
2019-08-06 02-AM,11655.1,11671.82,11569.96,11650,188.05
2019-08-06 01-AM,11737.81,11768,11587.53,11655.1,360.16
2019-08-06 12-AM,11800,11800,11500,11737.81,964.97
2019-08-05 11-PM,11790,11800,11700,11800,674.9
2019-08-05 10-PM,11730,11834.26,11676.87,11790,1081.47
2019-08-05 09-PM,11730,11768,11688.63,11730,756.09
2019-08-05 08-PM,11750.01,11840,11688.4,11730,931.7
2019-08-05 07-PM,11811.59,11819,11735.32,11750.01,283.69
2019-08-05 06-PM,11790.88,11860,11767.65,11811.59,621.4
2019-08-05 05-PM,11891.81,11959.36,11764.66,11790.88,991.27
2019-08-05 04-PM,11773.2,11934.71,11743.71,11891.81,442.57
2019-08-05 03-PM,11802.43,11809.35,11663.07,11773.2,621.34
2019-08-05 02-PM,11777.56,11839.7,11749.39,11802.43,390.34
2019-08-05 01-PM,11809.2,11836.66,11744.01,11777.56,502.1
2019-08-05 12-PM,11814,11850,11725.94,11809.2,794.19
2019-08-05 11-AM,11650.18,11823.56,11622.94,11814,799.54
2019-08-05 10-AM,11741.69,11794.07,11618.7,11650.18,616.3
2019-08-05 09-AM,11784.07,11788,11688.72,11741.69,387.84
2019-08-05 08-AM,11701.49,11784.07,11662.94,11784.07,445.52
2019-08-05 07-AM,11635,11867.81,11620,11701.49,1384.85
2019-08-05 06-AM,11559.3,11661.55,11532.18,11635,469.93
2019-08-05 05-AM,11578.84,11594.01,11531.3,11559.3,360.62
2019-08-05 04-AM,11578.3,11629.86,11545.25,11578.84,509.0
2019-08-05 03-AM,11600,11676.87,11504.71,11578.3,754.38
2019-08-05 02-AM,11430.78,11634.44,11379.82,11600,1139.53
2019-08-05 01-AM,11208.24,11478,11195.7,11430.78,1551.98
2019-08-05 12-AM,10986.96,11250,10986.55,11208.24,749.92
2019-08-04 11-PM,10985,11022.23,10952.68,10986.96,131.56
2019-08-04 10-PM,10970.33,11085.99,10951,10985,654.25
2019-08-04 09-PM,10942.67,10997.13,10779.04,10970.33,515.8
2019-08-04 08-PM,10954.33,11012.52,10910.63,10942.67,207.36
2019-08-04 07-PM,10938.51,10983.85,10932.88,10954.33,215.55
2019-08-04 06-PM,10928.24,10981.97,10910,10938.51,300.03
2019-08-04 05-PM,10968,10980,10888.79,10928.24,187.95
2019-08-04 04-PM,10990.85,11043,10925.09,10968,747.54
2019-08-04 03-PM,10794.02,11007,10794.01,10990.85,1035.32
2019-08-04 02-PM,10669.06,10807.13,10669.06,10794.02,931.25
2019-08-04 01-PM,10672,10715.68,10663.67,10669.06,107.67
2019-08-04 12-PM,10686.74,10719.99,10654.87,10672,184.5
2019-08-04 11-AM,10733.61,10733.61,10677.08,10686.74,126.97
2019-08-04 10-AM,10746.42,10748.85,10708.95,10733.61,142.86
2019-08-04 09-AM,10685.29,10746.6,10653,10746.42,244.98
2019-08-04 08-AM,10696.42,10729.84,10685.29,10685.29,85.33
2019-08-04 07-AM,10736.09,10743.99,10668.04,10696.42,183.92
2019-08-04 06-AM,10619.5,10740.04,10610.66,10736.09,321.66
2019-08-04 05-AM,10641.33,10689.92,10564.96,10619.5,270.42
2019-08-04 04-AM,10777.26,10781.25,10605.26,10641.33,321.6
2019-08-04 03-AM,10842.6,10842.6,10699.83,10777.26,259.05
2019-08-04 02-AM,10867.56,10872.17,10818.45,10842.6,94.96
2019-08-04 01-AM,10860.08,10895.09,10852.01,10867.56,87.2
2019-08-04 12-AM,10821.52,10913.27,10809.85,10860.08,198.61
2019-08-03 11-PM,10830,10834.14,10787.38,10821.52,42.86
2019-08-03 10-PM,10829.84,10853.99,10772.67,10830,87.55
2019-08-03 09-PM,10879.71,10904.64,10807.13,10829.84,87.74
2019-08-03 08-PM,10858.17,10890.88,10825.45,10879.71,157.33
2019-08-03 07-PM,10871.05,10919,10813.87,10858.17,238.56
2019-08-03 06-PM,10838.47,10893.5,10800.77,10871.05,228.81
2019-08-03 05-PM,10810,10857.92,10788.26,10838.47,309.67
2019-08-03 04-PM,10764.44,10840,10731.39,10810,520.83
2019-08-03 03-PM,10798.03,10820.77,10723.2,10764.44,230.42
2019-08-03 02-PM,10815.99,10834.15,10784.51,10798.03,126.41
2019-08-03 01-PM,10750.46,10834.13,10746.99,10815.99,257.51
2019-08-03 12-PM,10771.25,10774.47,10682,10750.46,159.59
2019-08-03 11-AM,10796.01,10802.35,10757.68,10771.25,177.24
2019-08-03 10-AM,10776.47,10806.48,10744.31,10796.01,57.34
2019-08-03 09-AM,10795.98,10890,10715.31,10776.47,362.8
2019-08-03 08-AM,10829.72,10846.99,10748,10795.98,194.63
2019-08-03 07-AM,10804.52,10854.46,10769.51,10829.72,191.07
2019-08-03 06-AM,10784,10833.84,10769.89,10804.52,112.02
2019-08-03 05-AM,10853.43,10867,10726.48,10784,544.68
2019-08-03 04-AM,10787.97,10862.08,10781.54,10853.43,518.35
2019-08-03 03-AM,10793.73,10838,10760,10787.97,819.52
2019-08-03 02-AM,10644.45,10826.99,10602.03,10793.73,993.53
2019-08-03 01-AM,10526.32,10678.34,10517.85,10644.45,514.28
2019-08-03 12-AM,10529.51,10554.54,10502.8,10526.32,63.35
2019-08-02 11-PM,10527.97,10550,10504.4,10529.51,101.26
2019-08-02 10-PM,10427.53,10540.63,10413.7,10527.97,153.74
2019-08-02 09-PM,10407.63,10450,10361,10427.53,249.4
2019-08-02 08-PM,10472,10478.02,10366.47,10407.63,209.17
2019-08-02 07-PM,10456.02,10479.46,10421.89,10472,93.55
2019-08-02 06-PM,10454.36,10491.3,10421.91,10456.02,250.55
2019-08-02 05-PM,10439.52,10476.29,10399.22,10454.36,220.29
2019-08-02 04-PM,10612.33,10670,10355,10439.52,1433.16
2019-08-02 03-PM,10600,10646.44,10547.5,10612.33,423.2
2019-08-02 02-PM,10544.33,10600,10512.03,10600,715.18
2019-08-02 01-PM,10556.97,10564.14,10515.54,10544.33,240.91
2019-08-02 12-PM,10490.78,10575,10472.48,10556.97,508.16
2019-08-02 11-AM,10510.03,10544.9,10476.9,10490.78,354.14
2019-08-02 10-AM,10475.26,10523.35,10461.86,10510.03,327.23
2019-08-02 09-AM,10523.87,10562.95,10455.01,10475.26,686.39
2019-08-02 08-AM,10540.99,10549.93,10485.9,10523.87,622.74
2019-08-02 07-AM,10486.18,10583.88,10479.71,10540.99,558.08
2019-08-02 06-AM,10437.83,10527,10423.66,10486.18,497.98
2019-08-02 05-AM,10381.26,10437.83,10365,10437.83,487.51
2019-08-02 04-AM,10361.87,10403,10346.69,10381.26,301.06
2019-08-02 03-AM,10407.58,10413.73,10340.4,10361.87,234.27
2019-08-02 02-AM,10396.97,10432.26,10389.31,10407.58,194.93
2019-08-02 01-AM,10394.24,10419.94,10375.45,10396.97,79.73
2019-08-02 12-AM,10407.71,10454.94,10318.47,10394.24,344.23
2019-08-01 11-PM,10405,10430.6,10377.26,10407.71,216.37
2019-08-01 10-PM,10418.55,10451.15,10373.07,10405,208.77
2019-08-01 09-PM,10411.94,10444.69,10376.54,10418.55,216.39
2019-08-01 08-PM,10294.65,10499,10288.49,10411.94,992.97
2019-08-01 07-PM,10188.24,10348,10183.31,10294.65,673.7
2019-08-01 06-PM,10112.59,10219.39,10087.39,10188.24,479.1
2019-08-01 05-PM,10072.68,10124.6,10022.81,10112.59,439.13
2019-08-01 04-PM,10029.22,10080,10008.52,10072.68,306.84
2019-08-01 03-PM,10001.67,10032.74,9970,10029.22,226.49
2019-08-01 02-PM,10049.12,10058.02,9981.15,10001.67,267.31
2019-08-01 01-PM,10027.35,10071.67,10010.31,10049.12,364.75
2019-08-01 12-PM,9974.97,10042,9967.02,10027.35,458.85
2019-08-01 11-AM,9951.94,9984.99,9925,9974.97,154.42
2019-08-01 10-AM,9967.58,9967.58,9919,9951.94,152.8
2019-08-01 09-AM,9987.46,9987.46,9927.53,9967.58,432.26
2019-08-01 08-AM,9972.78,9996.99,9968.89,9987.46,144.16
2019-08-01 07-AM,9965.1,9992.74,9939.9,9972.78,214.25
2019-08-01 06-AM,9923.62,9993.59,9878.09,9965.1,532.85
2019-08-01 05-AM,9991.27,10005.87,9891.62,9923.62,309.77
2019-08-01 04-AM,10010.73,10015.61,9944.72,9991.27,127.14
2019-08-01 03-AM,10045.03,10047.2,9983.32,10010.73,97.07
2019-08-01 02-AM,10042.03,10049.53,10007.42,10045.03,110.46
2019-08-01 01-AM,10053.03,10064.12,9990.83,10042.03,223.62
2019-08-01 12-AM,10085.34,10172,10040,10053.03,332.25
2019-07-31 11-PM,10019.91,10102.58,10001.45,10085.34,203.54
2019-07-31 10-PM,10049.98,10050,9980.96,10019.91,109.45
2019-07-31 09-PM,10020.83,10050,10004.89,10049.98,84.1
2019-07-31 08-PM,9999.82,10076.08,9997.85,10020.83,524.68
2019-07-31 07-PM,9990,10018.89,9977.25,9999.82,133.98
2019-07-31 06-PM,10039.06,10039.75,9947.83,9990,185.65
2019-07-31 05-PM,9992.58,10043,9967.71,10039.06,154.32
2019-07-31 04-PM,10052.82,10143.2,9953.82,9992.58,517.4
2019-07-31 03-PM,9971.89,10102.58,9968.25,10052.82,701.54
2019-07-31 02-PM,9956.06,10063.04,9933.13,9971.89,598.08
2019-07-31 01-PM,9835.24,9967.7,9827.24,9956.06,847.5
2019-07-31 12-PM,9767.2,9900,9764.74,9835.24,804.74
2019-07-31 11-AM,9781.76,9782.83,9751.12,9767.2,191.41
2019-07-31 10-AM,9771.36,9800.66,9750,9781.76,216.03
2019-07-31 09-AM,9764.86,9776,9725.01,9771.36,290.79
2019-07-31 08-AM,9741.89,9785.22,9731.8,9764.86,282.35
2019-07-31 07-AM,9769.6,9828.88,9730,9741.89,322.29
2019-07-31 06-AM,9711,9791.38,9701.5,9769.6,183.42
2019-07-31 05-AM,9677.89,9779.92,9676.38,9711,479.65
2019-07-31 04-AM,9684.05,9692.46,9647.98,9677.89,241.97
2019-07-31 03-AM,9686.79,9695,9634.5,9684.05,233.08
2019-07-31 02-AM,9708.14,9715.13,9666.44,9686.79,52.05
2019-07-31 01-AM,9716.56,9734.83,9665.02,9708.14,181.11
2019-07-31 12-AM,9593.62,9717.94,9574.09,9716.56,378.37
2019-07-30 11-PM,9584.89,9611.77,9569.62,9593.62,111.86
2019-07-30 10-PM,9591.09,9651.79,9558.74,9584.89,259.87
2019-07-30 09-PM,9546.14,9591.22,9514.96,9591.09,165.16
2019-07-30 08-PM,9603.78,9632.28,9530.55,9546.14,227.33
2019-07-30 07-PM,9642.19,9669.3,9505.88,9603.78,473.84
2019-07-30 06-PM,9635.7,9667.79,9626.34,9642.19,189.47
2019-07-30 05-PM,9697,9700,9605.6,9635.7,317.58
2019-07-30 04-PM,9708,9737.14,9672.26,9697,188.03
2019-07-30 03-PM,9553.6,9775,9553.6,9708,753.23
2019-07-30 02-PM,9546.5,9587.24,9535.18,9553.6,266.76
2019-07-30 01-PM,9548.36,9567.55,9525.34,9546.5,121.66
2019-07-30 12-PM,9530.38,9619.66,9520.93,9548.36,494.12
2019-07-30 11-AM,9492.21,9616.17,9443.96,9530.38,533.2
2019-07-30 10-AM,9484.72,9520.71,9463.49,9492.21,141.0
2019-07-30 09-AM,9478.14,9499.7,9465.12,9484.72,97.51
2019-07-30 08-AM,9494,9523.72,9453.26,9478.14,78.55
2019-07-30 07-AM,9491.31,9514.35,9472.19,9494,106.6
2019-07-30 06-AM,9436.22,9525,9436.22,9491.31,309.85
2019-07-30 05-AM,9414.42,9450,9395.24,9436.22,154.92
2019-07-30 04-AM,9428.03,9447.55,9410.79,9414.42,85.19
2019-07-30 03-AM,9405.94,9437.84,9385.07,9428.03,188.01
2019-07-30 02-AM,9469.57,9481.69,9373.48,9405.94,172.61
2019-07-30 01-AM,9520.45,9520.5,9457.15,9469.57,66.54
2019-07-30 12-AM,9495.39,9529.11,9495.39,9520.45,31.1
2019-07-29 11-PM,9510.3,9524.57,9420.4,9495.39,153.93
2019-07-29 10-PM,9505,9528.44,9471.02,9510.3,50.77
2019-07-29 09-PM,9519.77,9534.21,9505,9505,109.31
2019-07-29 08-PM,9467.32,9524.52,9460.51,9519.77,96.8
2019-07-29 07-PM,9499.49,9515.1,9467.32,9467.32,87.96
2019-07-29 06-PM,9472.08,9518.25,9436.97,9499.49,108.4
